,COD_PRO,COD_EXT_x,COD_MUN,COD_SEDE,Farm,X_UTM,Y_UTM,County,Num_Visits,CAD_PLA,COD_EXT_y,Affiliation,NOME DA ASSOCIÇÃO,Main_Activity,Secondary_Activity
525,PRO0526,2.0,4,CUJ01180829,SITIO DUAS IRMAS,535399.0,8971128.0,CUJUBIM,0,PLA 0523,2.0,,,BOVINOCULTURA DE LEITE,LAVOURA
526,PRO0527,2.0,4,CUJ01180901,SITIO PRESENTE DE DEUS,531083.0,8971304.0,CUJUBIM,0,PLA 0524,2.0,,,BOVINOCULTURA MISTA,
527,PRO0528,2.0,4,CUJ01180903,SITIO BEM TI VI,535510.0,8969703.0,CUJUBIM,0,PLA 0525,2.0,,,BOVINOCULTURA DE LEITE,CAFEICULTURA
528,PRO0529,2.0,4,CUJ01180830,,535350.0,8953845.0,CUJUBIM,0,PLA 0526,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,LAVOURA
529,PRO0530,2.0,4,CUJ01180617,SITIO BOA ESPERANCA,547390.0,8977296.0,CUJUBIM,0,PLA 0527,2.0,,,BOVINOCULTURA DE CORTE,LAVOURA
530,PRO0531,2.0,14,RIC01190218,SITIO NOVA ESPERANCA,504264.0,8932134.0,RIO CRESPO,0,PLA 0528,2.0,OUTRA,,BOVINOCULTURA DE LEITE,
531,PRO0532,2.0,14,RIC01190218,SITIO SANTA FE,508764.0,8931968.0,RIO CRESPO,0,PLA 0529,2.0,ASSOCIAÇÃO,,LAVOURA,CAFEICULTURA
532,PRO0533,2.0,14,RIC01190320,SITIO CAPIXABA,509985.0,8927350.0,RIO CRESPO,0,PLA 0530,2.0,OUTRA,,LAVOURA,CAFEICULTURA
533,PRO0534,2.0,4,CUJ01190327,CHACARA PARAISO,549376.0,8958405.0,CUJUBIM,0,PLA 0531,2.0,ASSOCIAÇÃO,,LAVOURA,LAVOURA
534,PRO0535,5.0,1,ARQ01190103,,503193.0,8911996.0,ARIQUEMES,0,PLA 0532,5.0,,,HORTICULTURA,BOVINOCULTURA DE LEITE
535,PRO0536,12.0,3,CAS01190307,CHACARA BOM JESUS,639021.0,8721144.0,CASTANHEIRAS,0,PLA 0533,12.0,STTR,,BOVINOCULTURA DE CORTE,
536,PRO0537,2.0,4,CUJ01180928,SITO TRES CORAÇÃO,535344.0,8951403.0,CUJUBIM,0,PLA 0534,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,AGRICULTURA
537,PRO0538,2.0,4,CUJ01181030,SÍTIO  VAI QUEM QUER,535297.0,8975498.0,CUJUBIM,0,PLA 0535,2.0,ASSOCIAÇÃO,,FRUTICULTURA*,BOVINOCULTURA DE LEITE
538,PRO0539,2.0,4,CUJ01190225,SITIO NOVO HORIZONTE,535234.0,8956512.0,CUJUBIM,0,PLA 0536,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,LAVOURA
539,PRO0540,2.0,4,CUJ01190225,,535223.0,8962505.0,CUJUBIM,0,PLA 0537,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,LAVOURA
540,PRO0541,2.0,4,CUJ01180826,SITIO AGUA BELA,534522.0,8963870.0,CUJUBIM,0,PLA 0538,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
541,PRO0542,2.0,4,CUJ01180925,SITIO SANTA FE,535295.0,8956821.0,CUJUBIM,0,PLA 0539,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,PISCICULTURA
542,PRO0543,2.0,4,CUJ01181124,ABENÇOADO POR DEUS,535432.0,8962081.0,CUJUBIM,0,PLA 0540,2.0,ASSOCIAÇÃO,,LAVOURA,FRUTICULTURA
543,PRO0544,2.0,4,CUJ01180923,TRES AGUAS,535313.0,8962912.0,CUJUBIM,0,PLA 0541,2.0,ASSOCIAÇÃO,,LAVOURA,BOVINOCULTURA DE CORTE
544,PRO0545,2.0,4,CUJ01180921,SITIO 3 IRMAO,535176.0,8960767.0,CUJUBIM,0,PLA 0542,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,AGRICULTURA
545,PRO0546,2.0,4,CUJ02180828,SAO PEDRO,531142.0,8958750.0,CUJUBIM,0,PLA 0544,2.0,STTR,,BOVINOCULTURA DE LEITE,
546,PRO0547,6.0,9,NHO01190130,BOA ESPERANÇA,594188.0,8701876.0,NOVO HORIZONTE DO OESTE,0,PLA 0545,6.0,,,CAFEICULTURA,
547,PRO0548,6.0,9,NHO01190131,BACURI,594990.0,8700119.0,NOVO HORIZONTE DO OESTE,0,PLA 0546,6.0,,,BOVINOCULTURA DE CORTE,
548,PRO0549,6.0,9,NHO01190129,SAO JOAO,593081.0,8700536.0,NOVO HORIZONTE DO OESTE,0,PLA 0547,6.0,,,BOVINOCULTURA DE LEITE,
549,PRO0550,6.0,9,NHO02190129,GARCIA,593051.0,8700422.0,NOVO HORIZONTE DO OESTE,0,PLA 0548,6.0,,,BOVINOCULTURA DE LEITE,
550,PRO0551,6.0,10,OPO01190320,NOSSA SENHORA DE APARECIDA,576477.0,8804110.0,OURO PRETO DO OESTE,0,PLA 0549,6.0,ASSOCIAÇÃO,,BOVINOCULTURA MISTA,
551,PRO0552,6.0,10,OPO02190320,RONDON,576192.0,8804458.0,OURO PRETO DO OESTE,0,PLA 0550,6.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
552,PRO0553,6.0,10,OPO03190320,RONDON,576098.0,8804548.0,OURO PRETO DO OESTE,0,PLA 0551,6.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
553,PRO0554,6.0,10,OPO04190320,VENECIANO,578461.0,8804945.0,OURO PRETO DO OESTE,0,PLA 0552,6.0,ASSOCIAÇÃO,,FRUTICULTURA*,
554,PRO0555,6.0,10,OPO01190322,BOA ESPERANÇA,575804.0,8802050.0,OURO PRETO DO OESTE,0,PLA 0553,6.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
555,PRO0556,6.0,10,OPO03190320,,577740.0,8804539.0,OURO PRETO DO OESTE,0,PLA 0554,6.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,FRUTICULTURA*
556,PRO0557,6.0,10,OPO02190320,,579407.0,8802640.0,OURO PRETO DO OESTE,0,PLA 0555,6.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
557,PRO0558,6.0,10,OPO01190323,NOSSA SENHORA APARECIDA,608515.0,8849651.0,OURO PRETO DO OESTE,0,PLA 0556,6.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
558,PRO0559,12.0,1,ARQ01181211,SITIO DOIS IRMAOS,470239.0,8906311.0,ARIQUEMES,0,PLA 0557,12.0,,,BOVINOCULTURA DE LEITE,
559,PRO0560,2.0,1,ARQ01181212,SITIO OURO CERDE,475441.0,8906248.0,ARIQUEMES,0,PLA 0559,2.0,,,BOVINOCULTURA DE LEITE,
560,PRO0561,2.0,1,ARQ02181212,SITIO BOA ESPERANCA,474997.0,8906259.0,ARIQUEMES,0,PLA 0560,2.0,,,BOVINOCULTURA DE LEITE,
561,PRO0562,2.0,14,RIC02190411,SITIO AGUAS CLARAS,510444.0,8927175.0,RIO CRESPO,0,PLA 0561,2.0,,,BOVINOCULTURA DE LEITE,FRUTICULTURA
562,PRO0563,2.0,4,CUJ01190409,SITIO BOA ESPERANCA,535507.0,8967946.0,CUJUBIM,0,PLA 0562,2.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,FRUTICULTURA
563,PRO0564,2.0,4,CUJ01190410,SITIO PARAISO,548833.0,8979780.0,CUJUBIM,0,PLA 0563,2.0,,,BOVINOCULTURA MISTA,
564,PRO0565,2.0,4,CUJ01190426,SITIO SOMBRA DA MATA,539224.0,8947075.0,CUJUBIM,0,PLA 0564,2.0,ASSOCIAÇÃO,,CAFEICULTURA,LAVOURA
565,PRO0566,2.0,14,RIC01190424,SITIO DENIS,550175.0,8936768.0,RIO CRESPO,0,PLA 0565,2.0,ASSOCIAÇÃO,,BOVINOCULTURA MISTA,
566,PRO0567,2.0,4,CUJ02190426,SITIO SAO JOAO,537625.0,8950068.0,CUJUBIM,0,PLA 0566,2.0,ASSOCIAÇÃO,,CAFEICULTURA,LAVOURA
567,PRO0568,2.0,14,RIC01190423,SITIO DENIS,550175.0,8936768.0,RIO CRESPO,0,PLA 0567,2.0,ASSOCIAÇÃO,,BOVINOCULTURA MISTA,
568,PRO0569,2.0,4,CUJ02190422,SITIO FULANETO,535350.0,8952149.0,CUJUBIM,0,PLA 0568,2.0,STTR,,LAVOURA,LAVOURA
569,PRO0570,2.0,4,CUJ01190422,SITIO MODONESI,544365.0,8967223.0,CUJUBIM,0,PLA 0569,2.0,STTR,,BOVINOCULTURA DE CORTE,FRUTICULTURA
570,PRO0571,9.0,10,PRM04180806,,605314.0,8762893.0,PRESIDENTE MÉDICI,0,PLA 0570,9.0,STTR,,,
571,PRO0572,9.0,10,PRM01190404,SÍTIO SÃO JOÃO,611932.0,8768201.0,PRESIDENTE MÉDICI,0,PLA 0571,9.0,STTR,,BOVINOCULTURA DE CORTE,
572,PRO0573,9.0,10,PRM01190403,SÍTIO NOVA VIDA,640389.0,8774510.0,PRESIDENTE MÉDICI,0,PLA 0572,9.0,STTR,,BOVINOCULTURA DE CORTE,
573,PRO0574,9.0,10,PRM01190402,SÍTIO DEUS O SÁBIO,607980.0,8766263.0,PRESIDENTE MÉDICI,0,PLA 0573,9.0,STTR,,BOVINOCULTURA DE LEITE,
574,PRO0575,9.0,10,PRM02190403,,628424.0,8774625.0,PRESIDENTE MÉDICI,0,PLA 0574,9.0,STTR,,BOVINOCULTURA MISTA,
575,PRO0576,9.0,10,PRM01190411,SÍTIO PARAÍSO DA SERRA,620013.0,8766661.0,PRESIDENTE MÉDICI,0,PLA 0575,9.0,STTR,,BOVINOCULTURA DE CORTE,LAVOURA
576,PRO0577,9.0,10,PRM01190410,SÍTIO ESPERANÇA,622831.0,8780654.0,PRESIDENTE MÉDICI,0,PLA 0576,9.0,ASSOCIAÇÃO,,BOVINOCULTURA MISTA,PISCICULTURA
577,PRO0578,9.0,10,PRM02190410,SÍTIO JERUSALÉM,622827.0,8777440.0,PRESIDENTE MÉDICI,0,PLA 0577,9.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
578,PRO0579,9.0,10,PRM03190410,SÍTIO BOA ESPERANÇA,621200.0,8767080.0,PRESIDENTE MÉDICI,0,PLA 0578,9.0,STTR,,BOVINOCULTURA DE CORTE,CAFEICULTURA
579,PRO0580,9.0,10,PRM01190424,SÍTIO GRAÇAS A DEUS,615953.0,8766670.0,PRESIDENTE MÉDICI,0,PLA 0579,9.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,AGROINDUSTRIA
580,PRO0581,9.0,10,PRM01190423,SÍTIO OLHOS D´AGUA,611790.0,8773409.0,PRESIDENTE MÉDICI,0,PLA 0580,9.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
581,PRO0582,9.0,10,PRM01190417,SÍTIO BOA VISTA,621832.0,8771563.0,PRESIDENTE MÉDICI,0,PLA 0581,9.0,STTR,,BOVINOCULTURA DE CORTE,
582,PRO0583,9.0,10,PRM01190415,SÍTIO 3 IRMÃOS,623627.0,8756060.0,PRESIDENTE MÉDICI,0,PLA 0582,9.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
583,PRO0584,9.0,10,PRM01190425,SÍTIO NOSSA SENHORA APARECIDA,611810.0,8773241.0,PRESIDENTE MÉDICI,0,PLA 0583,9.0,ASSOCIAÇÃO,,BOVINOCULTURA DE CORTE,
584,PRO0585,9.0,10,PRM01190311,CHÁCARA SANTA LUZIA,635283.0,8759729.0,PRESIDENTE MÉDICI,0,PLA 0584,9.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,FRUTICULTURA
585,PRO0586,5.0,1,ARQ02190430,SITIO NASCENTE CRISTALINA,514446.0,8916511.0,ARIQUEMES,0,PLA 0585,5.0,,,BOVINOCULTURA DE LEITE,
586,PRO0587,2.0,14,RIC01190430,CHACARA DOIS CORAÇOES,511844.0,8929570.0,RIO CRESPO,0,PLA 0586,2.0,ASSOCIAÇÃO,,LAVOURA,LAVOURA
587,PRO0588,1.0,5,ITA01190411,SITIO BURITI,464965.0,8951552.0,ITAPUÃ DO OESTE,0,PLA 0587,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
588,PRO0589,1.0,5,ITA02190411,CHACARA BOM JESUS,465238.0,8953568.0,ITAPUÃ DO OESTE,0,PLA 0588,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
589,PRO0590,1.0,5,ITA03190411,SITIO SE TU UMA BENÇAO,465186.0,8953658.0,ITAPUÃ DO OESTE,0,PLA 0589,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
590,PRO0591,1.0,5,ITA01190412,SITIO AGUA BOA,467452.0,8951536.0,ITAPUÃ DO OESTE,0,PLA 0590,1.0,ASSOCIAÇÃO,ASPRUNE,CAFEICULTURA,
591,PRO0592,1.0,5,ITA02190412,SITIO AGUA BOA,467452.0,8951535.0,ITAPUÃ DO OESTE,0,PLA 0591,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
592,PRO0593,1.0,5,ITA01190412,SITIO BOA SORTE,466242.0,8951638.0,ITAPUÃ DO OESTE,0,PLA 0592,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
593,PRO0594,1.0,5,ITA02190412,SITIO ALEGRIA,469304.0,8951462.0,ITAPUÃ DO OESTE,0,PLA 0593,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
594,PRO0595,1.0,5,ITA03190411,SITIO EL-SHADY,465462.0,8951446.0,ITAPUÃ DO OESTE,0,PLA 0594,1.0,ASSOCIAÇÃO,ASPRUNE,CAFEICULTURA,
595,PRO0596,1.0,5,ITA04190411,SITIO BOM MILAGRE,466389.0,8951339.0,ITAPUÃ DO OESTE,0,PLA 0595,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
596,PRO0597,1.0,5,ITA02190411,SITIO SANTO ANTONIO,464285.0,8951421.0,ITAPUÃ DO OESTE,0,PLA 0596,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
597,PRO0598,1.0,5,ITA01190411,SITIO SANTO ANTONIO,464250.0,8951357.0,ITAPUÃ DO OESTE,0,PLA 0597,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
598,PRO0599,1.0,5,ITA03190422,SITIO 03 COQUEIRO,464765.0,8951623.0,ITAPUÃ DO OESTE,0,PLA 0598,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
599,PRO0600,1.0,5,ITA02190422,SITIO 03 COQUEIRO,465056.0,8951329.0,ITAPUÃ DO OESTE,0,PLA 0599,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
600,PRO0601,1.0,5,ITA01190422,,465344.0,8951540.0,ITAPUÃ DO OESTE,0,PLA 0600,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,
601,PRO0602,1.0,5,ITA01190418,SITIO DA PAZ,465464.0,8951440.0,ITAPUÃ DO OESTE,0,PLA 0601,1.0,ASSOCIAÇÃO,ASPRUNE,CAFEICULTURA,
602,PRO0603,1.0,5,ITA02190418,SITIO ESTACIO PRIMAVEIRA,469508.0,8951475.0,ITAPUÃ DO OESTE,0,PLA 0602,1.0,ASSOCIAÇÃO,ASPRUNE,BOVINOCULTURA DE LEITE,FRUTICULTURA
603,PRO0604,1.0,5,ITA01190503,SITIO BOA ESPERANÇA,450285.0,8998211.0,ITAPUÃ DO OESTE,0,PLA 0603,1.0,OUTRA,GRUPO ORGANIZADO,BOVINOCULTURA DE LEITE,
604,PRO0605,1.0,5,ITA01190502,SITIO DA JOSA,460944.0,9001602.0,ITAPUÃ DO OESTE,0,PLA 0604,1.0,STTR,,FRUTICULTURA,
605,PRO0606,1.0,1,ARQ02190425,SITIO RANCHO ELIZEU,464268.0,8901350.0,ARIQUEMES,0,PLA 0605,1.0,ASSOCIAÇÃO,ASVAMA,BOVINOCULTURA DE LEITE,
606,PRO0607,1.0,1,ARQ01190425,SITIO MONTE NEGRO,457415.0,8912399.0,ARIQUEMES,0,PLA 0606,1.0,ASSOCIAÇÃO,ASPRORDES,BOVINOCULTURA DE LEITE,
607,PRO0608,1.0,1,ARQ01190424,CHACARA SÃO GERALDO,456512.0,8911764.0,ARIQUEMES,0,PLA 0607,1.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
608,PRO0609,1.0,1,ARQ03190425,SITIO 02 IRMAO,463344.0,8900939.0,ARIQUEMES,0,PLA 0608,1.0,ASSOCIAÇÃO,ASVAMA,BOVINOCULTURA DE LEITE,
609,PRO0610,10.0,8,MDO01190416,,581676.0,8953646.0,MACHADINHO D'OESTE,0,PLA 0609,10.0,ASSOCIAÇÃO,,LAVOURA,
610,PRO0611,10.0,8,MDO02190416,DUAS NASCENTES,581706.0,8953477.0,MACHADINHO D'OESTE,0,PLA 0610,10.0,ASSOCIAÇÃO,,LAVOURA,
611,PRO0612,10.0,8,MDO03190416,SANTA ANA,581493.0,8952823.0,MACHADINHO D'OESTE,0,PLA 0611,10.0,ASSOCIAÇÃO,,LAVOURA,
612,PRO0613,10.0,8,MDO01190417,,577372.0,8958690.0,MACHADINHO D'OESTE,0,PLA 0612,10.0,ASSOCIAÇÃO,,LAVOURA,
613,PRO0614,10.0,8,MDO02190417,BOM FUTURO,578474.0,8958684.0,MACHADINHO D'OESTE,0,PLA 0613,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
614,PRO0615,10.0,8,MDO02190416,SITIO ENTRE RIOS,580936.0,8941645.0,MACHADINHO D'OESTE,0,PLA 0614,10.0,ASSOCIAÇÃO,,CAFEICULTURA,LAVOURA
615,PRO0616,10.0,8,MDO01190416,SITIO BEIJA FLOR,578947.0,8942227.0,MACHADINHO D'OESTE,0,PLA 0615,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
616,PRO0617,10.0,8,MDO04190416,SÃO JOAO,578671.0,8943212.0,MACHADINHO D'OESTE,0,PLA 0616,10.0,ASSOCIAÇÃO,,CAFEICULTURA,
617,PRO0618,10.0,8,MDO03190416,SITIO VIEIRA,613217.0,8966514.0,MACHADINHO D'OESTE,0,PLA 0617,10.0,ASSOCIAÇÃO,,CAFEICULTURA,FRUTICULTURA
618,PRO0619,10.0,8,MDO01190417,SITIO CASTANHEIRA,609194.0,8986937.0,MACHADINHO D'OESTE,0,PLA 0618,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
619,PRO0620,10.0,8,MDO02190417,BOM TI VER,613048.0,8985511.0,MACHADINHO D'OESTE,0,PLA 0619,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,LAVOURA
620,PRO0621,10.0,8,MDO02190416,,608458.0,8950161.0,MACHADINHO D'OESTE,0,PLA 0620,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
621,PRO0622,10.0,8,MDO01190416,SITIO BOA ESPERENÇA,608466.0,8950115.0,MACHADINHO D'OESTE,0,PLA 0621,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
622,PRO0623,3.0,8,MDO01190416,SITIO NOVO HORIZONTE,585365.0,8935246.0,MACHADINHO D'OESTE,0,PLA 0622,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
623,PRO0624,3.0,8,MDO02190416,SITIO NOVA IGUAÇU,595986.0,8933493.0,MACHADINHO D'OESTE,0,PLA 0623,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
624,PRO0625,3.0,8,MDO03190409,SITIO BOA ESPERANÇA,595703.0,8941604.0,MACHADINHO D'OESTE,0,PLA 0624,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
625,PRO0626,3.0,8,MDO02190409,SITIO BOA ESPERENÇA,590203.0,8936038.0,MACHADINHO D'OESTE,0,PLA 0625,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
626,PRO0627,3.0,8,MDO01190409,NOSSA SENHORA APARECIDA,589104.0,8935808.0,MACHADINHO D'OESTE,0,PLA 0626,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
627,PRO0628,3.0,8,MDO03190411,NOSSA SENHORA APARECIDA,595038.0,8941731.0,MACHADINHO D'OESTE,0,PLA 0627,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
628,PRO0629,3.0,8,MDO02190411,CHACARA MARIA IZABEL,596149.0,8938027.0,MACHADINHO D'OESTE,0,PLA 0628,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
629,PRO0630,3.0,8,MDO01190411,SITIO CASTANHAL,597079.0,8937141.0,MACHADINHO D'OESTE,0,PLA 0629,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
630,PRO0631,3.0,8,MDO04190410,SITIO BETANIA,588634.0,8935034.0,MACHADINHO D'OESTE,0,PLA 0630,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
631,PRO0632,3.0,8,MDO01190410,CHACARA ESTRELA DA TERRA,589278.0,8935744.0,MACHADINHO D'OESTE,0,PLA 0631,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
632,PRO0633,3.0,8,MDO03190410,SITIO SAO JORGE,589438.0,8935775.0,MACHADINHO D'OESTE,0,PLA 0632,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
633,PRO0634,3.0,8,MDO02190410,SITIO SAO JORGE,589334.0,8935806.0,MACHADINHO D'OESTE,0,PLA 0633,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
634,PRO0635,3.0,8,MDO01190417,SITIO RIO BRANCO,605722.0,8980107.0,MACHADINHO D'OESTE,0,PLA 0634,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,LAVOURA
635,PRO0636,3.0,8,MDO02190417,SITIO ROSA DE SARON,599911.0,8980007.0,MACHADINHO D'OESTE,0,PLA 0635,3.0,ASSOCIAÇÃO,,LAVOURA,
636,PRO0637,3.0,8,MDO03190417,SITIO PLANALTO,602216.0,8979373.0,MACHADINHO D'OESTE,0,PLA 0636,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,FRUTICULTURA*
637,PRO0638,10.0,8,MDO01190409,NOVA ESPERERANÇA,586924.0,8954564.0,MACHADINHO D'OESTE,0,PLA 0637,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
638,PRO0639,10.0,8,MDO02190409,BOA ESPERANÇA,585743.0,8952675.0,MACHADINHO D'OESTE,0,PLA 0638,10.0,ASSOCIAÇÃO,,NÃO DECLARADO,
639,PRO0640,10.0,8,MDO03190409,BOM JESUS,585863.0,8952918.0,MACHADINHO D'OESTE,0,PLA 0639,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
640,PRO0641,10.0,8,MDO01190410,CAPIXABA,587633.0,8954507.0,MACHADINHO D'OESTE,0,PLA 0640,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
641,PRO0642,10.0,8,MDO02190410,BOA ESPERANÇA,584830.0,8956888.0,MACHADINHO D'OESTE,0,PLA 0641,10.0,ASSOCIAÇÃO,,CAFEICULTURA,BOVINOCULTURA DE LEITE
642,PRO0643,10.0,8,MDO03190410,SAO JOSE,584324.0,8957071.0,MACHADINHO D'OESTE,0,PLA 0642,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
643,PRO0644,10.0,8,MDO04190410,VITORIA EM CRISTO,583786.0,8957053.0,MACHADINHO D'OESTE,0,PLA 0643,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
644,PRO0645,10.0,8,MDO01190411,GRAÇAS A DEUS,584090.0,8956977.0,MACHADINHO D'OESTE,0,PLA 0644,10.0,ASSOCIAÇÃO,,LAVOURA,
645,PRO0646,10.0,8,MDO02190411,CHACARA AVILA,581676.0,8953205.0,MACHADINHO D'OESTE,0,PLA 0645,10.0,ASSOCIAÇÃO,,LAVOURA,
646,PRO0647,10.0,8,MDO01190418,FORTALEZA,611529.0,8955359.0,MACHADINHO D'OESTE,0,PLA 0646,10.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,CAFEICULTURA
647,PRO0648,12.0,9,NHO02190417,ESTANCIA RANCHO FELIZ,606141.0,8703516.0,NOVO HORIZONTE DO OESTE,0,PLA 0647,12.0,,,BOVINOCULTURA DE CORTE,
648,PRO0649,1.0,5,ITA01180928,,481569.0,8982819.0,ITAPUÃ DO OESTE,0,PLA 0648,1.0,ASSOCIAÇÃO,,CAFEICULTURA,LAVOURA
649,PRO0650,3.0,5,ITA02180719,,469581.0,8976998.0,ITAPUÃ DO OESTE,0,PLA 0649,3.0,,,HORTICULTURA,
650,PRO0651,3.0,5,ITA04180719,DUMONT,481855.0,8977368.0,ITAPUÃ DO OESTE,0,PLA 0650,3.0,,,HORTICULTURA,
651,PRO0652,1.0,4,CUJ01180831,SITIO BOA ESPERANÇA,535302.0,8966789.0,CUJUBIM,0,PLA 0651,1.0,,,BOVINOCULTURA MISTA,
652,PRO0653,1.0,5,ITA01181127,CHACARA BELA VISTA,482641.0,8983229.0,ITAPUÃ DO OESTE,0,PLA 0652,1.0,ASSOCIAÇÃO,,FRUTICULTURA,
653,PRO0654,1.0,5,ITA01180703,APARECIDA DO NORTE,483351.0,8984824.0,ITAPUÃ DO OESTE,0,PLA 0653,1.0,,,HORTICULTURA,PISCICULTURA
654,PRO0655,1.0,5,,,,,ITAPUÃ DO OESTE,0,PLA 0654,1.0,,,HORTICULTURA,
655,PRO0656,3.0,5,ITA01180913,SITIO MARILUZ,481241.0,8984643.0,ITAPUÃ DO OESTE,0,PLA 0655,3.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,GRANJA SUINA
656,PRO0657,1.0,5,ITA01180815,SITIO 3 IRMAOS,474359.0,8991832.0,ITAPUÃ DO OESTE,0,PLA 0656,1.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,OLERICULTURA
657,PRO0658,1.0,5,ITA02180726,,465396.0,8974752.0,ITAPUÃ DO OESTE,0,PLA 0657,1.0,STTR,,CAFEICULTURA,
658,PRO0659,3.0,5,ITA02180910,,456084.0,8985274.0,ITAPUÃ DO OESTE,0,PLA 0658,3.0,,,HORTICULTURA,
659,PRO0660,1.0,5,ITA01180724,,480864.0,8982015.0,ITAPUÃ DO OESTE,0,PLA 0659,1.0,ASSOCIAÇÃO,,HORTICULTURA,
660,PRO0661,1.0,4,CUJ01180830,SITIO SAO PEDRO,535411.0,8966847.0,CUJUBIM,0,PLA 0660,1.0,ASSOCIAÇÃO,,BOVINOCULTURA DE LEITE,
661,PRO0662,3.0,5,ITA03181004,SITIO BOA ESPERANÇA,461780.0,8996901.0,ITAPUÃ DO OESTE,0,PLA 0661,3.0,STTR,,HORTICULTURA,LAVOURA
662,PRO0663,1.0,5,ITA01180705,,478085.0,8990505.0,ITAPUÃ DO OESTE,0,PLA 0662,1.0,ASSOCIAÇÃO,,FRUTICULTURA,
